Description,Price,Rating,ReviewCount,URL
Proskit 7 IN 1 Crimping Tool (Pack of 1),₹620,,,https://www.amazon.in//Proskit-7-1-Crimping-Tool/dp/B07P19FM6X/ref=sr_1_147?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-147
Iwiss Crimper Plier Hsc8 6-6 Self-Adjustable Crimping Tool Used for 0.25-6.0 mm 2 Cable End-Sleeves,"₹4,871",4.7 out of 5 stars,504,https://www.amazon.in//Iwiss-6-6-Self-Adjustable-0-25-6-0mm2-End-Sleeves/dp/B00H950AK4/ref=sr_1_148?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-148
Mini Hoist Electric Hoist Capacity - 500Kg Used For Domestic Purpose & Small Jobs,"₹11,250",4.0 out of 5 stars,35,https://www.amazon.in//Mini-Hoist-Electric-Capacity-Domestic/dp/B01EC6B0B0/ref=sr_1_149?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-149
Raja Rubbers 1/2 inch Hydraulic Hose Pipe 0.5 Meter pack of 1,₹332,,,https://www.amazon.in//Raja-Rubbers-inch-Hydraulic-Meter/dp/B08K3BJ2HN/ref=sr_1_150?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-150
Raja Rubbers 1/4 inch Hydraulic Hose Pipe 0.5 Meter pack of 1,₹260,,,https://www.amazon.in//Raja-Rubbers-inch-Hydraulic-Meter/dp/B08JZ8JC12/ref=sr_1_151?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-151
CLASSYTEK™ 6P2C RJ11 Modular Transparent Clear Male Plug Crimp Connector for Standed Telephone Cord Cable Wire - (Pack of 10 Pcs),₹185,3.6 out of 5 stars,19,https://www.amazon.in//CLASSYTEKTM-Modular-Transparent-Connector-Telephone/dp/B07BJXR8LT/ref=sr_1_153?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-153
KROST TC6612 Exclusive All In One 350 Pieces Combo Rotary Tool Kit,"₹4,176",2.7 out of 5 stars,10,https://www.amazon.in//Centre-TC6612-Exclusive-Pieces-Rotary/dp/B06XGXY4JV/ref=sr_1_156?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-156
VOLTZ tools Professional 22mm to 60mm 8 Ton Hydraulic Knockout Punches Metal Hole Complete Puncher Driver Kit Tool Set Yellow w/Draw Studs Piston Shafts Spacers Sealing Rings Carrying Case(6 DIES),"₹12,800",3.3 out of 5 stars,3,https://www.amazon.in//VOLTZ-Professional-Hydraulic-Knockout-Complete/dp/B07VCYK2DC/ref=sr_1_157?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-157
Raja Rubbers 3/8 inch Hydraulic Hose Pipe 1.5 Meter pack of 1,₹505,,,https://www.amazon.in//Raja-Rubbers-inch-Hydraulic-Meter/dp/B08K2TR6GQ/ref=sr_1_158?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-158
VANDEC Hydraulic Crimp Tool 16-400 MM2,"₹13,900",,,https://www.amazon.in//VANDEC-Hydraulic-Crimp-Tool-16-400/dp/B01LZ6IOCW/ref=sr_1_159?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-159
VANKOS-TLP Hydraulic Crimp Tool (10-500 MM2),"₹23,250",,,https://www.amazon.in//HHY-500-HYDRAULIC-CRIMP-TOOL-500/dp/B07CPSQZZL/ref=sr_1_160?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-160
Polyhydron HP-5012-RT-D Hydraulic Double Acting Hand Pump,"₹15,800",,,https://www.amazon.in//Polyhydron-HP-5012-RT-D-HAND-PUMP-HYDRAULIC-DOUBLE-ACTING/dp/B075PCSJWQ/ref=sr_1_163?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-163
HHY-400AF. HYDRAULIC CRIMP TOOL (10 TO 400 MM2),"₹20,100",,,https://www.amazon.in//HHY-400AF-HYDRAULIC-CRIMP-TOOL-400/dp/B07CPT6S36/ref=sr_1_165?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-165
VANKOS-TLP Hydraulic Crimp Tool (10 to 300 mm2),"₹15,485",,,https://www.amazon.in//HHY-300BF-HYDRAULIC-CRIMP-TOOL-300/dp/B07CPMT4M8/ref=sr_1_166?dchild=1&keywords=hydraulic+crimping+tool&qid=1606288562&sr=8-166
